dateid,categoryid,countryid,totalsales
1087,2,53,41.822017277145285
1088,3,49,43.60864720174938
1088,1,50,53.59518310103438
1088,1,4,45.64499292920921
1088,3,26,51.63310281258462
1089,3,38,51.12030692619751
1089,2,7,52.67990376321515
1089,3,16,46.387172318054695
1089,4,25,36.6624299579588
1090,4,5,45.32566032511255
1090,4,47,60.425479549739975
1090,1,44,46.16188145849297
1090,4,34,53.126355924862814
1090,4,50,46.414869149186956
1090,1,51,50.23730307529681
1090,2,52,56.26323218927232
1090,2,22,48.95598494581579
1091,3,41,56.551515039256955
1091,4,1,50.401520743477725
1091,1,33,53.3714843728124
1092,3,47,51.323645237761724
1092,3,46,72.25839071044375
1092,3,14,55.182406190344935
1092,1,32,58.41467264669677
1093,1,7,46.24787965482463
1093,4,8,30.00145668540648
1093,1,38,64.67323364622385
1093,3,49,51.6834454494983
1094,3,2,54.77085058782596
1094,1,37,46.560609086252654
1095,4,46,39.531291690421924
1095,4,50,47.468377592425824
1095,3,13,54.58078175478972
1095,4,48,46.505992780477015
1095,1,24,45.72650623029119
