Postal Code,Date,Sentiment,Year
80002,3/9/2023,Neutral,2023
80120,3/9/2023,Positive,2023
80219,3/9/2023,Neutral,2023
80219,3/9/2023,Positive,2023
80120,3/9/2023,Positive,2023
80120,3/9/2023,Positive,2023
80204,3/9/2023,Positive,2023
80014,3/9/2023,Positive,2023
80219,3/9/2023,Positive,2023
80016,3/9/2023,Neutral,2023
80204,3/9/2023,Positive,2023
80219,3/9/2023,Positive,2023
80204,3/9/2023,Positive,2023
80238,3/9/2023,Positive,2023
80014,3/9/2023,Positive,2023
80211,3/9/2023,Positive,2023
80016,3/9/2023,Positive,2023
80219,3/9/2023,Negative,2023
80002,3/9/2023,Neutral,2023
80120,3/9/2023,Positive,2023
80204,3/9/2023,Positive,2023
80234,3/9/2023,Positive,2023
80120,3/9/2023,Positive,2023
80002,3/9/2023,Neutral,2023
80238,3/9/2023,Positive,2023
80120,3/9/2023,Negative,2023
80238,3/9/2023,Neutral,2023
80234,3/9/2023,Positive,2023
80219,3/9/2023,Positive,2023
80002,3/9/2023,Positive,2023
80120,3/9/2023,Positive,2023
80016,3/9/2023,Positive,2023
80221,3/9/2023,Neutral,2023
80238,3/9/2023,Positive,2023
80120,3/9/2023,Positive,2023
80120,3/9/2023,Neutral,2023
80016,3/9/2023,Positive,2023
80204,3/9/2023,Positive,2023
80219,3/9/2023,Positive,2023
80204,3/9/2023,Negative,2023
80002,3/9/2023,Positive,2023
80204,3/9/2023,Negative,2023
80221,3/9/2023,Neutral,2023
80016,3/9/2023,Neutral,2023
80120,3/9/2023,Positive,2023
80016,3/9/2023,Negative,2023
80221,3/9/2023,Positive,2023
80120,3/9/2023,Positive,2023
80238,3/9/2023,Positive,2023
80204,3/9/2023,Positive,2023
80016,3/9/2023,Positive,2023
80014,3/9/2023,Positive,2023
80016,3/9/2023,Positive,2023
80016,3/9/2023,Positive,2023
80014,3/9/2023,Neutral,2023
80219,3/9/2023,Positive,2023
80238,3/9/2023,Positive,2023
80002,3/8/2023,Positive,2023
80204,3/8/2023,Negative,2023
80211,3/8/2023,Neutral,2023
80211,3/8/2023,Positive,2023
80234,3/8/2023,Positive,2023
80221,3/8/2023,Negative,2023
80238,3/8/2023,Neutral,2023
80120,3/8/2023,Negative,2023
80014,3/8/2023,Positive,2023
80120,3/8/2023,Positive,2023
80204,3/8/2023,Positive,2023
80221,3/8/2023,Neutral,2023
80002,3/8/2023,Positive,2023
80204,3/8/2023,Positive,2023
80014,3/8/2023,Positive,2023
80234,3/8/2023,Positive,2023
80219,3/8/2023,Positive,2023
80221,3/8/2023,Neutral,2023
80014,3/8/2023,Negative,2023
80014,3/8/2023,Positive,2023
80120,3/8/2023,Positive,2023
80014,3/8/2023,Positive,2023
80002,3/8/2023,Negative,2023
80016,3/8/2023,Neutral,2023
80014,3/8/2023,Negative,2023
80120,3/8/2023,Positive,2023
80014,3/8/2023,Negative,2023
80120,3/8/2023,Positive,2023
80234,3/8/2023,Neutral,2023
80014,3/8/2023,Negative,2023
80014,3/8/2023,Positive,2023
80002,3/8/2023,Neutral,2023
80120,3/8/2023,Positive,2023
80002,3/8/2023,Positive,2023
80238,3/8/2023,Negative,2023
80002,3/8/2023,Positive,2023
80221,3/8/2023,Negative,2023
80120,3/8/2023,Negative,2023
80234,3/8/2023,Positive,2023
80002,3/8/2023,Positive,2023
80238,3/8/2023,Neutral,2023
80002,3/8/2023,Neutral,2023
80002,3/8/2023,Neutral,2023
80204,3/8/2023,Negative,2023
80234,3/8/2023,Negative,2023
80238,3/8/2023,Positive,2023
80002,3/8/2023,Positive,2023
80204,3/8/2023,Neutral,2023
80002,3/8/2023,Negative,2023
80016,3/8/2023,Positive,2023
80120,3/8/2023,Positive,2023
80221,3/8/2023,Positive,2023
80211,3/8/2023,Positive,2023
80002,3/8/2023,Positive,2023
80014,3/8/2023,Positive,2023
80234,3/8/2023,Positive,2023
80002,3/8/2023,Positive,2023
80014,3/8/2023,Neutral,2023
80204,3/8/2023,Positive,2023
80219,3/8/2023,Positive,2023
80204,3/8/2023,Positive,2023
80211,3/8/2023,Neutral,2023
80234,3/8/2023,Positive,2023
80204,3/8/2023,Neutral,2023
80221,3/8/2023,Positive,2023
80238,3/8/2023,Neutral,2023
80221,3/8/2023,Neutral,2023
80204,3/8/2023,Positive,2023
80238,3/8/2023,Positive,2023
80219,3/8/2023,Positive,2023
80234,3/8/2023,Positive,2023
80221,3/7/2023,Neutral,2023
80204,3/7/2023,Positive,2023
80014,3/7/2023,Negative,2023
80120,3/7/2023,Negative,2023
80219,3/7/2023,Negative,2023
80120,3/7/2023,Positive,2023
80002,3/7/2023,Neutral,2023
80120,3/7/2023,Positive,2023
80238,3/7/2023,Positive,2023
80014,3/7/2023,Positive,2023
80120,3/7/2023,Negative,2023
80238,3/7/2023,Neutral,2023
80238,3/7/2023,Positive,2023
80238,3/7/2023,Neutral,2023
80221,3/7/2023,Negative,2023
80234,3/7/2023,Negative,2023
80221,3/7/2023,Neutral,2023
80016,3/7/2023,Neutral,2023
80016,3/7/2023,Positive,2023
80234,3/7/2023,Positive,2023
80221,3/7/2023,Positive,2023
80234,3/7/2023,Neutral,2023
80234,3/7/2023,Positive,2023
80120,3/7/2023,Negative,2023
80014,3/7/2023,Positive,2023
80221,3/7/2023,Neutral,2023
80238,3/7/2023,Positive,2023
80002,3/7/2023,Negative,2023
80211,3/7/2023,Positive,2023
80002,3/7/2023,Positive,2023
80221,3/7/2023,Positive,2023
80234,3/7/2023,Negative,2023
80204,3/7/2023,Positive,2023
80002,3/7/2023,Positive,2023
80120,3/7/2023,Positive,2023
80234,3/7/2023,Positive,2023
80238,3/7/2023,Positive,2023
80204,3/7/2023,Negative,2023
80002,3/7/2023,Positive,2023
80238,3/7/2023,Positive,2023
80238,3/7/2023,Neutral,2023
80014,3/7/2023,Positive,2023
80014,3/7/2023,Negative,2023
80204,3/7/2023,Neutral,2023
80211,3/7/2023,Positive,2023
80211,3/6/2023,Negative,2023
80014,3/6/2023,Positive,2023
80238,3/6/2023,Positive,2023
80002,3/6/2023,Neutral,2023
80221,3/6/2023,Positive,2023
80238,3/6/2023,Positive,2023
80204,3/6/2023,Negative,2023
80211,3/6/2023,Negative,2023
80219,3/6/2023,Negative,2023
80120,3/6/2023,Negative,2023
80219,3/6/2023,Positive,2023
80120,3/6/2023,Positive,2023
80204,3/6/2023,Negative,2023
80204,3/6/2023,Positive,2023
80014,3/6/2023,Positive,2023
80002,3/6/2023,Neutral,2023
80014,3/6/2023,Positive,2023
80221,3/6/2023,Negative,2023
80238,3/6/2023,Neutral,2023
80238,3/6/2023,Positive,2023
80016,3/6/2023,Positive,2023
80234,3/6/2023,Positive,2023
80238,3/6/2023,Neutral,2023
80204,3/6/2023,Neutral,2023
80219,3/6/2023,Positive,2023
80238,3/6/2023,Positive,2023
80002,3/6/2023,Positive,2023
80211,3/6/2023,Neutral,2023
80016,3/6/2023,Negative,2023
80219,3/6/2023,Positive,2023
80219,3/6/2023,Positive,2023
80120,3/6/2023,Neutral,2023
80221,3/6/2023,Positive,2023
80221,3/6/2023,Neutral,2023
80002,3/6/2023,Positive,2023
80219,3/6/2023,Positive,2023
80120,3/6/2023,Positive,2023
80238,3/6/2023,Negative,2023
80234,3/6/2023,Positive,2023
80211,3/6/2023,Positive,2023
80211,3/6/2023,Positive,2023
80234,3/6/2023,Positive,2023
80120,3/6/2023,Positive,2023
80014,3/6/2023,Positive,2023
80120,3/6/2023,Positive,2023
80234,3/6/2023,Positive,2023
80014,3/6/2023,Positive,2023
80238,3/6/2023,Positive,2023
80211,3/6/2023,Positive,2023
80016,3/6/2023,Positive,2023
80238,3/6/2023,Positive,2023
80014,3/6/2023,Neutral,2023
80016,3/6/2023,Positive,2023
80211,3/6/2023,Negative,2023
80211,3/5/2023,Neutral,2023
80120,3/5/2023,Negative,2023
80219,3/5/2023,Positive,2023
80002,3/5/2023,Positive,2023
80221,3/5/2023,Positive,2023
80002,3/5/2023,Positive,2023
80016,3/5/2023,Positive,2023
80016,3/5/2023,Neutral,2023
80120,3/5/2023,Positive,2023
80238,3/5/2023,Positive,2023
80204,3/5/2023,Neutral,2023
80221,3/5/2023,Positive,2023
80219,3/5/2023,Positive,2023
80238,3/5/2023,Positive,2023
80221,3/5/2023,Positive,2023
80002,3/5/2023,Positive,2023
80219,3/5/2023,Positive,2023
80204,3/5/2023,Neutral,2023
80234,3/5/2023,Negative,2023
80120,3/5/2023,Negative,2023
80016,3/5/2023,Positive,2023
80221,3/5/2023,Neutral,2023
80014,3/5/2023,Positive,2023
80204,3/5/2023,Positive,2023
80219,3/5/2023,Neutral,2023
80204,3/5/2023,Positive,2023
80211,3/5/2023,Neutral,2023
80221,3/5/2023,Negative,2023
80219,3/5/2023,Positive,2023
80221,3/5/2023,Positive,2023
80219,3/5/2023,Neutral,2023
80014,3/5/2023,Positive,2023
80014,3/5/2023,Negative,2023
80234,3/5/2023,Positive,2023
80120,3/5/2023,Positive,2023
80211,3/5/2023,Positive,2023
80234,3/5/2023,Neutral,2023
80120,3/5/2023,Positive,2023
80238,3/5/2023,Neutral,2023
80204,3/5/2023,Positive,2023
80211,3/5/2023,Negative,2023
80120,3/4/2023,Positive,2023
80211,3/4/2023,Positive,2023
80219,3/4/2023,Negative,2023
80120,3/4/2023,Neutral,2023
80211,3/4/2023,Negative,2023
80238,3/4/2023,Positive,2023
80219,3/4/2023,Positive,2023
80016,3/4/2023,Positive,2023
80016,3/4/2023,Positive,2023
80014,3/4/2023,Neutral,2023
80002,3/4/2023,Neutral,2023
80234,3/4/2023,Neutral,2023
80219,3/4/2023,Positive,2023
80016,3/4/2023,Neutral,2023
80120,3/4/2023,Positive,2023
80204,3/4/2023,Positive,2023
80221,3/4/2023,Positive,2023
80002,3/4/2023,Negative,2023
80219,3/4/2023,Negative,2023
80120,3/4/2023,Positive,2023
80016,3/4/2023,Positive,2023
80234,3/4/2023,Positive,2023
80211,3/4/2023,Negative,2023
80238,3/4/2023,Positive,2023
80219,3/4/2023,Neutral,2023
80014,3/4/2023,Neutral,2023
80002,3/4/2023,Positive,2023
80219,3/4/2023,Positive,2023
80014,3/4/2023,Positive,2023
80204,3/4/2023,Positive,2023
80002,3/4/2023,Positive,2023
80016,3/4/2023,Positive,2023
80234,3/4/2023,Positive,2023
80002,3/4/2023,Positive,2023
80211,3/4/2023,Positive,2023
80211,3/4/2023,Positive,2023
80221,3/4/2023,Positive,2023
80211,3/4/2023,Positive,2023
80002,3/4/2023,Positive,2023
80211,3/4/2023,Positive,2023
80219,3/4/2023,Positive,2023
80238,3/4/2023,Positive,2023
80221,3/4/2023,Positive,2023
80002,3/4/2023,Positive,2023
80014,3/4/2023,Positive,2023
80211,3/4/2023,Positive,2023
80219,3/4/2023,Positive,2023
80238,3/4/2023,Neutral,2023
80120,3/4/2023,Positive,2023
80016,3/4/2023,Neutral,2023
80221,3/4/2023,Neutral,2023
80219,3/4/2023,Neutral,2023
80219,3/3/2023,Positive,2023
80221,3/3/2023,Positive,2023
80221,3/3/2023,Neutral,2023
80014,3/3/2023,Positive,2023
80238,3/3/2023,Neutral,2023
80219,3/3/2023,Neutral,2023
80238,3/3/2023,Positive,2023
80238,3/3/2023,Negative,2023
80016,3/3/2023,Positive,2023
80221,3/3/2023,Positive,2023
80120,3/3/2023,Positive,2023
80219,3/3/2023,Neutral,2023
80204,3/3/2023,Positive,2023
80221,3/3/2023,Neutral,2023
80002,3/3/2023,Positive,2023
80120,3/3/2023,Positive,2023
80014,3/3/2023,Neutral,2023
80219,3/3/2023,Positive,2023
80234,3/3/2023,Positive,2023
80002,3/3/2023,Neutral,2023
80234,3/3/2023,Positive,2023
80014,3/3/2023,Negative,2023
80219,3/3/2023,Positive,2023
80002,3/3/2023,Neutral,2023
80238,3/3/2023,Negative,2023
80234,3/3/2023,Positive,2023
80016,3/3/2023,Positive,2023
80002,3/3/2023,Neutral,2023
80211,3/3/2023,Positive,2023
80238,3/3/2023,Positive,2023
80016,3/3/2023,Positive,2023
80221,3/3/2023,Positive,2023
80221,3/3/2023,Neutral,2023
80204,3/3/2023,Positive,2023
80204,3/3/2023,Neutral,2023
80219,3/3/2023,Positive,2023
80219,3/3/2023,Positive,2023
80014,3/3/2023,Positive,2023
80002,3/3/2023,Positive,2023
80221,3/3/2023,Positive,2023
80204,3/3/2023,Positive,2023
80120,3/3/2023,Positive,2023
80016,3/3/2023,Positive,2023
80002,3/3/2023,Positive,2023
80016,3/3/2023,Neutral,2023
80002,3/3/2023,Positive,2023
80219,3/3/2023,Positive,2023
80014,3/3/2023,Negative,2023
80221,3/3/2023,Neutral,2023
80219,3/3/2023,Positive,2023
80211,3/3/2023,Neutral,2023
80211,3/3/2023,Positive,2023
80238,3/3/2023,Neutral,2023
80014,3/3/2023,Positive,2023
80234,3/3/2023,Neutral,2023
80234,3/3/2023,Positive,2023
80014,3/3/2023,Positive,2023
80221,3/3/2023,Negative,2023
80238,3/3/2023,Negative,2023
80002,3/3/2023,Positive,2023
80120,3/3/2023,Neutral,2023
80120,3/3/2023,Positive,2023
80016,3/3/2023,Neutral,2023
80234,3/3/2023,Negative,2023
80221,3/3/2023,Positive,2023
80014,3/3/2023,Positive,2023
80221,3/3/2023,Neutral,2023
80234,3/2/2023,Positive,2023
80002,3/2/2023,Neutral,2023
80120,3/2/2023,Positive,2023
80016,3/2/2023,Positive,2023
80211,3/2/2023,Positive,2023
80014,3/2/2023,Positive,2023
80234,3/2/2023,Positive,2023
80221,3/2/2023,Positive,2023
80211,3/2/2023,Positive,2023
80014,3/2/2023,Positive,2023
80219,3/2/2023,Positive,2023
80120,3/2/2023,Neutral,2023
80238,3/2/2023,Positive,2023
80219,3/2/2023,Positive,2023
80002,3/2/2023,Negative,2023
80014,3/2/2023,Negative,2023
80234,3/2/2023,Neutral,2023
80014,3/2/2023,Negative,2023
80120,3/2/2023,Neutral,2023
80002,3/2/2023,Neutral,2023
80234,3/2/2023,Neutral,2023
80221,3/2/2023,Negative,2023
80014,3/2/2023,Positive,2023
80221,3/2/2023,Positive,2023
80002,3/2/2023,Positive,2023
80014,3/2/2023,Neutral,2023
80211,3/2/2023,Neutral,2023
80221,3/2/2023,Positive,2023
80219,3/2/2023,Negative,2023
80211,3/2/2023,Neutral,2023
80221,3/2/2023,Positive,2023
80234,3/2/2023,Positive,2023
80219,3/2/2023,Positive,2023
80238,3/2/2023,Positive,2023
80219,3/2/2023,Neutral,2023
80221,3/2/2023,Positive,2023
80002,3/2/2023,Positive,2023
80204,3/2/2023,Negative,2023
80221,3/2/2023,Neutral,2023
80238,3/2/2023,Positive,2023
80219,3/2/2023,Positive,2023
80238,3/2/2023,Positive,2023
80014,3/2/2023,Negative,2023
80211,3/2/2023,Positive,2023
80014,3/2/2023,Positive,2023
80002,3/2/2023,Negative,2023
80211,3/2/2023,Positive,2023
80014,3/2/2023,Positive,2023
80234,3/2/2023,Positive,2023
80234,3/1/2023,Neutral,2023
80014,3/1/2023,Positive,2023
80221,3/1/2023,Positive,2023
80221,3/1/2023,Positive,2023
80014,3/1/2023,Negative,2023
80014,3/1/2023,Positive,2023
80211,3/1/2023,Neutral,2023
80002,3/1/2023,Neutral,2023
80221,3/1/2023,Negative,2023
80234,3/1/2023,Neutral,2023
80219,3/1/2023,Neutral,2023
80120,3/1/2023,Positive,2023
80016,3/1/2023,Positive,2023
80016,3/1/2023,Positive,2023
80221,3/1/2023,Positive,2023
80204,3/1/2023,Neutral,2023
80211,3/1/2023,Negative,2023
80002,3/1/2023,Positive,2023
80234,3/1/2023,Positive,2023
80120,3/1/2023,Negative,2023
80219,3/1/2023,Positive,2023
80120,3/1/2023,Positive,2023
80120,3/1/2023,Negative,2023
80002,3/1/2023,Positive,2023
80219,3/1/2023,Positive,2023
80221,3/1/2023,Neutral,2023
80120,3/1/2023,Negative,2023
80120,3/1/2023,Negative,2023
80221,3/1/2023,Positive,2023
80211,3/1/2023,Positive,2023
80234,3/1/2023,Positive,2023
80221,3/1/2023,Positive,2023
80234,3/1/2023,Positive,2023
80120,3/1/2023,Positive,2023
80016,3/1/2023,Positive,2023
80002,3/1/2023,Positive,2023
80204,3/1/2023,Negative,2023
80238,3/1/2023,Positive,2023
80238,3/1/2023,Positive,2023
80211,3/1/2023,Positive,2023
80120,3/1/2023,Negative,2023
80016,3/1/2023,Neutral,2023
80204,3/1/2023,Positive,2023
80234,3/1/2023,Positive,2023
80234,3/1/2023,Neutral,2023
80120,3/1/2023,Positive,2023
80211,3/1/2023,Positive,2023
80204,3/1/2023,Neutral,2023
80219,3/1/2023,Neutral,2023
80016,3/1/2023,Positive,2023
80219,3/1/2023,Positive,2023
80016,3/1/2023,Neutral,2023
80204,3/1/2023,Positive,2023
80221,3/1/2023,Positive,2023
80204,3/1/2023,Positive,2023
80221,3/1/2023,Negative,2023
80211,3/1/2023,Positive,2023
80002,3/1/2023,Negative,2023
80238,3/1/2023,Positive,2023
80014,3/1/2023,Positive,2023
80238,3/1/2023,Neutral,2023
80234,3/1/2023,Positive,2023
80219,3/1/2023,Negative,2023
80016,3/1/2023,Neutral,2023
80120,3/1/2023,Positive,2023
80002,3/1/2023,Positive,2023
80014,3/1/2023,Neutral,2023
80204,3/1/2023,Positive,2023
80014,3/1/2023,Positive,2023
80002,3/1/2023,Positive,2023
80219,3/1/2023,Positive,2023
80016,3/1/2023,Neutral,2023
80211,3/1/2023,Positive,2023
80219,3/1/2023,Positive,2023
80120,3/1/2023,Positive,2023
80221,3/1/2023,Positive,2023
80234,3/1/2023,Positive,2023
80204,3/1/2023,Positive,2023
80234,3/1/2023,Positive,2023
80016,3/1/2023,Neutral,2023
80234,3/1/2023,Positive,2023
80014,3/1/2023,Positive,2023
80016,3/1/2023,Positive,2023
80016,3/1/2023,Negative,2023
80120,3/1/2023,Positive,2023
80219,3/1/2023,Positive,2023
80014,3/1/2023,Positive,2023
80016,3/1/2023,Negative,2023
80204,3/1/2023,Neutral,2023
80221,3/1/2023,Positive,2023
80234,3/1/2023,Positive,2023
80016,3/1/2023,Positive,2023
80238,3/1/2023,Neutral,2023
80120,3/1/2023,Neutral,2023
80211,3/1/2023,Neutral,2023
80211,3/1/2023,Positive,2023
80221,3/1/2023,Positive,2023
80211,3/1/2023,Positive,2023
80238,3/1/2023,Neutral,2023
80234,3/1/2023,Negative,2023
80211,3/1/2023,Positive,2023
80120,3/1/2023,Positive,2023
80204,3/1/2023,Positive,2023
80219,3/1/2023,Positive,2023
80219,3/1/2023,Negative,2023
80211,3/1/2023,Positive,2023
80204,3/1/2023,Positive,2023
80211,3/1/2023,Positive,2023
80234,3/1/2023,Positive,2023
80211,3/1/2023,Positive,2023
80002,3/1/2023,Negative,2023
80204,3/1/2023,Positive,2023
80238,3/1/2023,Negative,2023
80211,3/1/2023,Negative,2023
80211,3/1/2023,Positive,2023
80219,3/1/2023,Positive,2023
80221,3/1/2023,Positive,2023
80211,3/1/2023,Positive,2023
80221,3/1/2023,Neutral,2023
80014,3/1/2023,Neutral,2023
80211,3/1/2023,Positive,2023
80014,3/1/2023,Positive,2023
80238,3/1/2023,Neutral,2023
80221,3/1/2023,Negative,2023
80238,3/1/2023,Neutral,2023
80204,2/28/2023,Neutral,2023
80219,2/28/2023,Positive,2023
80219,2/28/2023,Negative,2023
80211,2/28/2023,Positive,2023
80211,2/28/2023,Positive,2023
80234,2/28/2023,Neutral,2023
80002,2/28/2023,Positive,2023
80002,2/28/2023,Positive,2023
80120,2/28/2023,Positive,2023
80211,2/28/2023,Positive,2023
80221,2/28/2023,Positive,2023
80234,2/28/2023,Neutral,2023
80234,2/28/2023,Negative,2023
80120,2/28/2023,Neutral,2023
80120,2/28/2023,Positive,2023
80238,2/28/2023,Positive,2023
80234,2/28/2023,Negative,2023
80238,2/28/2023,Positive,2023
80014,2/28/2023,Positive,2023
80014,2/28/2023,Positive,2023
80221,2/28/2023,Positive,2023
80016,2/28/2023,Positive,2023
80120,2/28/2023,Positive,2023
80002,2/28/2023,Negative,2023
80204,2/28/2023,Positive,2023
80204,2/28/2023,Neutral,2023
80120,2/28/2023,Positive,2023
80120,2/28/2023,Negative,2023
80016,2/28/2023,Positive,2023
80211,2/28/2023,Positive,2023
80002,2/28/2023,Negative,2023
80120,2/28/2023,Positive,2023
80014,2/28/2023,Neutral,2023
80234,2/28/2023,Positive,2023
80211,2/28/2023,Positive,2023
80234,2/28/2023,Positive,2023
80219,2/28/2023,Neutral,2023
80234,2/28/2023,Positive,2023
80204,2/28/2023,Positive,2023
80120,2/28/2023,Positive,2023
80221,2/28/2023,Positive,2023
80014,2/28/2023,Negative,2023
80238,2/28/2023,Neutral,2023
80204,2/28/2023,Positive,2023
80234,2/28/2023,Positive,2023
80014,2/28/2023,Positive,2023
80219,2/28/2023,Neutral,2023
80219,2/28/2023,Positive,2023
80204,2/28/2023,Positive,2023
80120,2/28/2023,Positive,2023
80221,2/28/2023,Positive,2023
80234,2/28/2023,Positive,2023
80234,2/28/2023,Positive,2023
80211,2/28/2023,Neutral,2023
80238,2/28/2023,Positive,2023
80221,2/28/2023,Positive,2023
80238,2/28/2023,Negative,2023
80238,2/28/2023,Neutral,2023
80238,2/28/2023,Positive,2023
80234,2/28/2023,Negative,2023
80219,2/28/2023,Negative,2023
80120,2/28/2023,Negative,2023
80016,2/28/2023,Positive,2023
80204,2/28/2023,Neutral,2023
80120,2/28/2023,Neutral,2023
80002,2/28/2023,Neutral,2023
80016,2/28/2023,Neutral,2023
80016,2/28/2023,Neutral,2023
80221,2/28/2023,Negative,2023
80221,2/28/2023,Neutral,2023
80221,2/28/2023,Neutral,2023
80234,2/28/2023,Neutral,2023
80204,2/28/2023,Positive,2023
80234,2/28/2023,Positive,2023
80211,2/28/2023,Negative,2023
80120,2/28/2023,Negative,2023
80238,2/28/2023,Positive,2023
80238,2/28/2023,Positive,2023
80221,2/28/2023,Neutral,2023
80120,2/28/2023,Positive,2023
80014,2/28/2023,Positive,2023
80002,2/28/2023,Neutral,2023
80219,2/28/2023,Positive,2023
80238,2/28/2023,Positive,2023
80016,2/28/2023,Positive,2023
80238,2/28/2023,Positive,2023
80120,2/28/2023,Positive,2023
80016,2/28/2023,Positive,2023
80204,2/28/2023,Positive,2023
80211,2/28/2023,Positive,2023
80238,2/28/2023,Positive,2023
80238,2/28/2023,Positive,2023
80221,2/28/2023,Positive,2023
80014,2/28/2023,Neutral,2023
80014,2/28/2023,Positive,2023
80002,2/28/2023,Positive,2023
80219,2/28/2023,Positive,2023
80016,2/28/2023,Positive,2023
80221,2/28/2023,Positive,2023
80120,2/28/2023,Positive,2023
80120,2/28/2023,Positive,2023
80238,2/28/2023,Positive,2023
80002,2/28/2023,Positive,2023
80016,2/28/2023,Positive,2023
80219,2/28/2023,Positive,2023
80002,2/28/2023,Negative,2023
80221,2/28/2023,Positive,2023
80120,2/28/2023,Neutral,2023
80016,2/28/2023,Positive,2023
80234,2/28/2023,Neutral,2023
